f[Hz]	Sxx[m^2/Hz]
4394.9	4.05229E-21
4395	3.02037E-21
4395.1	3.6409E-21
4395.2	4.18569E-21
4395.3	3.01848E-21
4395.4	1.70405E-21
4395.5	2.66777E-21
4395.6	3.24888E-21
4395.7	6.16202E-21
4395.8	3.2138E-21
4395.9	3.08441E-21
4396	4.97325E-21
4396.1	1.71706E-21
4396.2	3.76139E-21
4396.3	4.36637E-21
4396.4	6.85311E-21
4396.5	5.11011E-21
4396.6	2.54094E-21
4396.7	4.59737E-21
4396.8	2.95074E-21
4396.9	5.61186E-21
4397	3.5129E-21
4397.1	2.44566E-21
4397.2	3.38055E-21
4397.3	5.06959E-21
4397.4	3.32577E-21
4397.5	4.30115E-21
4397.6	6.12059E-21
4397.7	5.0684E-21
4397.8	3.86902E-21
4397.9	3.42806E-21
4398	3.09829E-21
4398.1	3.13056E-21
4398.2	2.89711E-21
4398.3	4.29044E-21
4398.4	5.38943E-21
4398.5	5.06981E-21
4398.6	5.26482E-21
4398.7	2.48085E-21
4398.8	2.30309E-21
4398.9	4.07573E-21
4399	2.22718E-21
4399.1	3.63307E-21
4399.2	3.31865E-21
4399.3	1.81812E-21
4399.4	4.32694E-21
4399.5	3.79787E-21
4399.6	3.00027E-21
4399.7	2.93989E-21
4399.8	5.82608E-21
4399.9	2.05081E-21
4400	1.72085E-21
4400.1	3.43022E-21
4400.2	3.35569E-21
4400.3	2.59031E-21
4400.4	3.81077E-21
4400.5	4.47873E-21
4400.6	3.14979E-21
4400.7	4.80313E-21
4400.8	3.50346E-21
4400.9	3.68315E-21
4401	3.5663E-21
4401.1	3.30929E-21
4401.2	2.58358E-21
4401.3	3.2585E-21
4401.4	2.11844E-21
4401.5	2.57454E-21
4401.6	2.99777E-21
4401.7	4.48637E-21
4401.8	5.28616E-21
4401.9	2.66697E-21
4402	2.38421E-21
4402.1	5.00532E-21
4402.2	1.82356E-21
4402.3	2.65577E-21
4402.4	2.48385E-21
4402.5	3.21001E-21
4402.6	5.63936E-21
4402.7	3.2509E-21
4402.8	2.54748E-21
4402.9	2.65385E-21
4403	2.18469E-21
4403.1	1.62656E-21
4403.2	3.17918E-21
4403.3	2.96729E-21
4403.4	6.39317E-21
4403.5	4.98096E-21
4403.6	3.19918E-21
4403.7	5.17672E-21
4403.8	3.53835E-21
4403.9	5.77999E-21
4404	2.64468E-21
4404.1	2.56369E-21
4404.2	3.32252E-21
4404.3	2.72179E-21
4404.4	2.27784E-21
4404.5	3.30898E-21
4404.6	4.45729E-21
4404.7	1.91415E-21
4404.8	6.65647E-21
4404.9	2.97666E-21
4405	4.84703E-21
4405.1	3.85289E-21
4405.2	4.55158E-21
4405.3	1.99036E-21
4405.4	2.05713E-21
4405.5	2.08789E-21
4405.6	1.51972E-21
4405.7	2.45298E-21
4405.8	3.50024E-21
4405.9	3.11692E-21
4406	2.41021E-21
4406.1	4.24712E-21
4406.2	3.27639E-21
4406.3	2.85055E-21
4406.4	2.15858E-21
4406.5	5.56096E-21
4406.6	2.42451E-21
4406.7	3.2165E-21
4406.8	5.47457E-21
4406.9	2.2216E-21
4407	3.62673E-21
4407.1	1.53562E-21
4407.2	3.43398E-21
4407.3	4.26158E-21
4407.4	5.29651E-21
4407.5	3.79627E-21
4407.6	3.1401E-21
4407.7	2.76173E-21
4407.8	2.093E-21
4407.9	2.37625E-21
4408	3.57735E-21
4408.1	3.79569E-21
4408.2	2.53542E-21
4408.3	2.88365E-21
4408.4	5.17672E-21
4408.5	3.35744E-21
4408.6	2.59663E-21
4408.7	5.36044E-21
4408.8	3.43725E-21
4408.9	6.34797E-21
4409	3.49745E-21
4409.1	3.29211E-21
4409.2	2.50804E-21
4409.3	3.47624E-21
4409.4	4.04036E-21
4409.5	3.15152E-21
4409.6	3.23392E-21
4409.7	5.58256E-21
4409.8	2.83895E-21
4409.9	3.93988E-21
4410	3.244E-21
4410.1	2.289E-21
4410.2	3.43916E-21
4410.3	4.56952E-21
4410.4	5.15372E-21
4410.5	3.94385E-21
4410.6	4.17925E-21
4410.7	3.68545E-21
4410.8	4.08749E-21
4410.9	1.95712E-21
4411	3.65792E-21
4411.1	2.51422E-21
4411.2	2.10838E-21
4411.3	4.53614E-21
4411.4	5.11506E-21
4411.5	5.20933E-21
4411.6	3.27905E-21
4411.7	2.49394E-21
4411.8	3.55966E-21
4411.9	4.02994E-21
4412	3.75707E-21
4412.1	3.44465E-21
4412.2	3.15945E-21
4412.3	3.47602E-21
4412.4	2.29879E-21
4412.5	3.35195E-21
4412.6	2.547E-21
4412.7	2.29738E-21
4412.8	3.30581E-21
4412.9	3.79429E-21
4413	3.45737E-21
4413.1	2.17027E-21
4413.2	5.76419E-21
4413.3	4.41438E-21
4413.4	5.22611E-21
4413.5	3.70265E-21
4413.6	2.1005E-21
4413.7	3.22798E-21
4413.8	1.9747E-21
4413.9	3.60023E-21
4414	1.39656E-21
4414.1	3.07753E-21
4414.2	1.9871E-21
4414.3	3.33732E-21
4414.4	1.83521E-21
4414.5	2.82514E-21
4414.6	4.24436E-21
4414.7	3.36421E-21
4414.8	3.91125E-21
4414.9	3.07302E-21
4415	5.32713E-21
4415.1	3.18154E-21
4415.2	4.40249E-21
4415.3	6.5059E-21
4415.4	3.95957E-21
4415.5	2.99817E-21
4415.6	3.02259E-21
4415.7	4.88031E-21
4415.8	3.11693E-21
4415.9	3.98621E-21
4416	6.28579E-21
4416.1	1.67919E-21
4416.2	5.73904E-21
4416.3	1.65706E-21
4416.4	5.11664E-21
4416.5	2.91072E-21
4416.6	1.45833E-21
4416.7	5.18433E-21
4416.8	4.35702E-21
4416.9	2.29324E-21
4417	3.44569E-21
4417.1	1.30671E-21
4417.2	4.01522E-21
4417.3	2.4887E-21
4417.4	4.23104E-21
4417.5	4.04812E-21
4417.6	2.68372E-21
4417.7	5.45093E-21
4417.8	2.22591E-21
4417.9	4.57076E-21
4418	3.06432E-21
4418.1	1.911E-21
4418.2	2.66693E-21
4418.3	3.11793E-21
4418.4	5.49615E-21
4418.5	3.03958E-21
4418.6	3.36414E-21
4418.7	3.56116E-21
4418.8	2.25E-21
4418.9	5.18359E-21
4419	3.30544E-21
4419.1	3.06496E-21
4419.2	2.35528E-21
4419.3	1.66484E-21
4419.4	2.43819E-21
4419.5	2.55265E-21
4419.6	3.65941E-21
4419.7	8.57803E-21
4419.8	6.03741E-21
4419.9	3.15991E-21
4420	3.67637E-21
4420.1	2.00896E-21
4420.2	4.6246E-21
4420.3	3.05059E-21
4420.4	3.14755E-21
4420.5	4.11033E-21
4420.6	6.22835E-21
4420.7	3.71638E-21
4420.8	3.13303E-21
4420.9	1.8922E-21
4421	4.90477E-21
4421.1	6.03064E-21
4421.2	2.75294E-21
4421.3	2.68527E-21
4421.4	3.21719E-21
4421.5	3.14363E-21
4421.6	2.87145E-21
4421.7	3.52051E-21
4421.8	6.58707E-21
4421.9	5.27843E-21
4422	3.57842E-21
4422.1	2.83082E-21
4422.2	3.01998E-21
4422.3	5.32431E-21
4422.4	2.70629E-21
4422.5	3.41348E-21
4422.6	2.90769E-21
4422.7	2.20511E-21
4422.8	4.06803E-21
4422.9	2.66611E-21
4423	5.11532E-21
4423.1	1.78434E-21
4423.2	3.02916E-21
4423.3	4.29954E-21
4423.4	3.40436E-21
4423.5	6.22541E-21
4423.6	6.37236E-21
4423.7	4.02219E-21
4423.8	2.88579E-21
4423.9	3.67868E-21
4424	2.99397E-21
4424.1	2.13001E-21
4424.2	2.51938E-21
4424.3	5.12357E-21
4424.4	3.94927E-21
4424.5	4.72924E-21
4424.6	4.0144E-21
4424.7	2.70803E-21
4424.8	1.78884E-21
4424.9	4.83318E-21
4425	3.60088E-21
4425.1	4.74474E-21
4425.2	2.13149E-21
4425.3	6.75829E-21
4425.4	5.00711E-21
4425.5	3.69577E-21
4425.6	3.76393E-21
4425.7	5.12297E-21
4425.8	5.52974E-21
4425.9	1.93822E-21
4426	2.76965E-21
4426.1	2.55014E-21
4426.2	2.4609E-21
4426.3	3.5325E-21
4426.4	3.81931E-21
4426.5	2.12803E-21
4426.6	4.64493E-21
4426.7	2.54407E-21
4426.8	3.44624E-21
4426.9	4.84641E-21
4427	3.23552E-21
4427.1	4.6005E-21
4427.2	2.23425E-21
4427.3	3.27727E-21
4427.4	4.72185E-21
4427.5	5.80547E-21
4427.6	2.92195E-21
4427.7	3.17361E-21
4427.8	1.31089E-21
4427.9	7.04623E-21
4428	2.94544E-21
4428.1	2.19339E-21
4428.2	2.58834E-21
4428.3	3.14889E-21
4428.4	3.3713E-21
4428.5	3.31779E-21
4428.6	4.57147E-21
4428.7	3.0249E-21
4428.8	3.40914E-21
4428.9	3.87702E-21
4429	5.07005E-21
4429.1	1.8287E-21
4429.2	3.77117E-21
4429.3	2.23184E-21
4429.4	3.1383E-21
4429.5	4.05445E-21
4429.6	2.46672E-21
4429.7	2.73541E-21
4429.8	2.74343E-21
4429.9	3.94821E-21
4430	7.39733E-21
4430.1	3.38732E-21
4430.2	3.71642E-21
4430.3	2.1083E-21
4430.4	3.54248E-21
4430.5	2.85479E-21
4430.6	3.38969E-21
4430.7	2.91543E-21
4430.8	4.1201E-21
4430.9	2.37722E-21
4431	2.24317E-21
4431.1	3.20733E-21
4431.2	1.98911E-21
4431.3	3.21704E-21
4431.4	5.70079E-21
4431.5	2.17383E-21
4431.6	3.34972E-21
4431.7	1.98756E-21
4431.8	1.69416E-21
4431.9	2.3812E-21
4432	3.60368E-21
4432.1	2.54015E-21
4432.2	2.48317E-21
4432.3	1.6514E-21
4432.4	2.84928E-21
4432.5	5.46982E-21
4432.6	5.8418E-21
4432.7	1.77142E-21
4432.8	3.64575E-21
4432.9	3.24173E-21
4433	3.04391E-21
4433.1	6.44586E-21
4433.2	3.80535E-21
4433.3	5.36285E-21
4433.4	4.04244E-21
4433.5	4.50359E-21
4433.6	2.87448E-21
4433.7	3.3708E-21
4433.8	4.05591E-21
4433.9	2.89917E-21
4434	2.16732E-21
4434.1	3.04376E-21
4434.2	3.35203E-21
4434.3	1.75457E-21
4434.4	2.86272E-21
4434.5	3.43994E-21
4434.6	3.50413E-21
4434.7	2.83911E-21
4434.8	2.62112E-21
4434.9	6.02228E-21
4435	3.08421E-21
4435.1	3.75241E-21
4435.2	2.91192E-21
4435.3	5.93388E-21
4435.4	4.65502E-21
4435.5	2.47624E-21
4435.6	3.28167E-21
4435.7	5.55967E-21
4435.8	6.02003E-21
4435.9	4.75795E-21
4436	4.03964E-21
4436.1	3.86121E-21
4436.2	3.21005E-21
4436.3	4.25398E-21
4436.4	2.25643E-21
4436.5	5.65705E-21
4436.6	5.28543E-21
4436.7	3.38108E-21
4436.8	2.3504E-21
4436.9	3.07669E-21
4437	2.45222E-21
4437.1	1.4721E-21
4437.2	1.61196E-21
4437.3	3.40231E-21
4437.4	2.32251E-21
4437.5	4.22927E-21
4437.6	2.46896E-21
4437.7	5.00879E-21
4437.8	2.28219E-21
4437.9	3.11497E-21
4438	4.73948E-21
4438.1	2.58611E-21
4438.2	3.75471E-21
4438.3	3.36978E-21
4438.4	2.32459E-21
4438.5	4.09709E-21
4438.6	1.67146E-21
4438.7	3.52401E-21
4438.8	2.22885E-21
4438.9	2.24369E-21
4439	2.05116E-21
4439.1	1.94511E-21
4439.2	2.84626E-21
4439.3	2.59995E-21
4439.4	6.09168E-21
4439.5	2.98298E-21
4439.6	3.39436E-21
4439.7	4.29786E-21
4439.8	5.95401E-21
4439.9	3.14569E-21
4440	5.17212E-21
4440.1	2.34141E-21
4440.2	3.42583E-21
4440.3	5.09601E-21
4440.4	3.05341E-21
4440.5	2.30944E-21
4440.6	3.60667E-21
4440.7	3.13028E-21
4440.8	4.10738E-21
4440.9	3.04661E-21
4441	3.13463E-21
4441.1	3.77239E-21
4441.2	4.93981E-21
4441.3	5.85767E-21
4441.4	4.00867E-21
4441.5	5.68296E-21
4441.6	3.09488E-21
4441.7	5.37614E-21
4441.8	1.96726E-21
4441.9	2.53169E-21
4442	1.19848E-21
4442.1	6.63909E-21
4442.2	4.05432E-21
4442.3	2.06588E-21
4442.4	3.51417E-21
4442.5	2.66002E-21
4442.6	2.34949E-21
4442.7	3.50703E-21
4442.8	4.70585E-21
4442.9	3.99638E-21
4443	1.0883E-21
4443.1	4.93155E-21
4443.2	5.68401E-21
4443.3	3.84185E-21
4443.4	3.94509E-21
4443.5	3.09013E-21
4443.6	3.39388E-21
4443.7	2.81005E-21
4443.8	3.25411E-21
4443.9	2.11015E-21
4444	4.56859E-21
4444.1	4.00898E-21
4444.2	2.32801E-21
4444.3	2.64721E-21
4444.4	4.45318E-21
4444.5	2.59192E-21
4444.6	1.31942E-21
4444.7	1.9346E-21
4444.8	3.02021E-21
4444.9	7.95487E-21
4445	2.7191E-21
4445.1	2.90364E-21
4445.2	3.99465E-21
4445.3	3.66352E-21
4445.4	6.36987E-21
4445.5	2.26996E-21
4445.6	3.18185E-21
4445.7	3.70206E-21
4445.8	1.89651E-21
4445.9	3.25934E-21
4446	4.02183E-21
4446.1	2.08331E-21
4446.2	4.71794E-21
4446.3	1.55999E-21
4446.4	3.85448E-21
4446.5	3.20441E-21
4446.6	3.5383E-21
4446.7	2.60024E-21
4446.8	4.72505E-21
4446.9	2.25357E-21
4447	5.23734E-21
4447.1	2.28777E-21
4447.2	2.11423E-21
4447.3	4.76322E-21
4447.4	5.04161E-21
4447.5	3.92426E-21
4447.6	3.20241E-21
4447.7	3.15553E-21
4447.8	6.66923E-21
4447.9	4.19796E-21
4448	3.16231E-21
4448.1	1.7178E-21
4448.2	3.04062E-21
4448.3	2.62441E-21
4448.4	3.36527E-21
4448.5	7.30888E-21
4448.6	3.401E-21
4448.7	4.05328E-21
4448.8	4.6212E-21
4448.9	3.8282E-21
4449	1.78927E-21
4449.1	4.97603E-21
4449.2	2.32446E-21
4449.3	4.42896E-21
4449.4	3.06708E-21
4449.5	5.26153E-21
4449.6	2.38736E-21
4449.7	2.1329E-21
4449.8	5.3011E-21
4449.9	5.34866E-21
4450	1.93246E-21
4450.1	2.31447E-21
4450.2	2.94885E-21
4450.3	1.8646E-21
4450.4	3.18575E-21
4450.5	4.74112E-21
4450.6	3.51771E-21
4450.7	2.84791E-21
4450.8	2.70089E-21
4450.9	2.17126E-21
4451	1.91419E-21
4451.1	3.59819E-21
4451.2	2.1175E-21
4451.3	2.84853E-21
4451.4	2.62754E-21
4451.5	4.60617E-21
4451.6	2.38893E-21
4451.7	5.29308E-21
4451.8	4.04525E-21
4451.9	3.05991E-21
4452	2.76544E-21
4452.1	4.41853E-21
4452.2	3.85612E-21
4452.3	4.97028E-21
4452.4	4.41501E-21
4452.5	1.81822E-21
4452.6	2.59243E-21
4452.7	3.79022E-21
4452.8	3.26968E-21
4452.9	3.38341E-21
4453	5.0317E-21
4453.1	2.43808E-21
4453.2	6.10493E-21
4453.3	2.26832E-21
4453.4	5.35301E-21
4453.5	5.71389E-21
4453.6	3.28845E-21
4453.7	2.66451E-21
4453.8	4.04928E-21
4453.9	7.70557E-21
4454	1.72746E-21
4454.1	4.91735E-21
4454.2	4.31714E-21
4454.3	2.23902E-21
4454.4	4.25722E-21
4454.5	4.71755E-21
4454.6	3.49714E-21
4454.7	3.55034E-21
4454.8	2.75119E-21
4454.9	2.04388E-21
4455	1.77197E-21
4455.1	5.8743E-21
4455.2	3.145E-21
4455.3	3.14751E-21
4455.4	2.05063E-21
4455.5	4.97646E-21
4455.6	2.16473E-21
4455.7	2.37311E-21
4455.8	2.46676E-21
4455.9	2.89091E-21
4456	2.62862E-21
4456.1	3.27863E-21
4456.2	3.32741E-21
4456.3	2.55971E-21
4456.4	3.38525E-21
4456.5	3.02628E-21
4456.6	3.06736E-21
4456.7	3.78531E-21
4456.8	2.44948E-21
4456.9	4.78269E-21
4457	2.8514E-21
4457.1	3.77055E-21
4457.2	2.68969E-21
4457.3	3.27982E-21
4457.4	3.6725E-21
4457.5	2.39777E-21
4457.6	4.47435E-21
4457.7	1.99934E-21
4457.8	2.66099E-21
4457.9	4.99965E-21
4458	2.8231E-21
4458.1	3.28844E-21
4458.2	4.37401E-21
4458.3	2.46072E-21
4458.4	1.63824E-21
4458.5	2.46544E-21
4458.6	5.29808E-21
4458.7	2.52215E-21
4458.8	3.14012E-21
4458.9	3.16686E-21
4459	5.53768E-21
4459.1	5.73851E-21
4459.2	2.79032E-21
4459.3	2.53092E-21
4459.4	4.13148E-21
4459.5	4.36062E-21
4459.6	2.14914E-21
4459.7	2.8834E-21
4459.8	3.7224E-21
4459.9	2.39005E-21
4460	1.64539E-21
4460.1	3.29968E-21
4460.2	3.05459E-21
4460.3	3.45227E-21
4460.4	3.87927E-21
4460.5	3.46183E-21
4460.6	3.15339E-21
4460.7	3.50475E-21
4460.8	6.99609E-21
4460.9	4.93038E-21
4461	3.3066E-21
4461.1	3.14269E-21
4461.2	4.72752E-21
4461.3	1.85551E-21
4461.4	4.34211E-21
4461.5	2.31298E-21
4461.6	3.51847E-21
4461.7	2.88226E-21
4461.8	2.90216E-21
4461.9	3.04059E-21
4462	3.78648E-21
4462.1	3.809E-21
4462.2	3.11445E-21
4462.3	3.60435E-21
4462.4	2.68213E-21
4462.5	2.21111E-21
4462.6	2.95148E-21
4462.7	3.78607E-21
4462.8	2.83279E-21
4462.9	3.23433E-21
4463	4.84791E-21
4463.1	3.2598E-21
4463.2	3.90966E-21
4463.3	4.55416E-21
4463.4	3.94238E-21
4463.5	3.08259E-21
4463.6	3.47808E-21
4463.7	3.173E-21
4463.8	2.5506E-21
4463.9	3.01838E-21
4464	4.33718E-21
4464.1	3.05261E-21
4464.2	2.05684E-21
4464.3	6.17631E-21
4464.4	5.25088E-21
4464.5	6.04636E-21
4464.6	4.67591E-21
4464.7	5.90124E-21
4464.8	3.16381E-21
4464.9	2.04929E-21
4465	3.46767E-21
4465.1	3.97941E-21
4465.2	2.42066E-21
4465.3	3.84598E-21
4465.4	2.26962E-21
4465.5	4.02618E-21
4465.6	3.78966E-21
4465.7	3.16318E-21
4465.8	3.19006E-21
4465.9	1.75466E-21
4466	3.30129E-21
4466.1	1.51991E-21
4466.2	2.83344E-21
4466.3	2.85223E-21
4466.4	4.93859E-21
4466.5	3.01377E-21
4466.6	3.97147E-21
4466.7	1.87649E-21
4466.8	4.58875E-21
4466.9	2.28366E-21
4467	3.75717E-21
4467.1	1.95613E-21
4467.2	3.1401E-21
4467.3	4.98937E-21
4467.4	3.47984E-21
4467.5	7.13612E-21
4467.6	3.82302E-21
4467.7	8.89747E-21
4467.8	4.48211E-21
4467.9	5.3748E-21
4468	3.56041E-21
4468.1	4.13563E-21
4468.2	2.12323E-21
4468.3	2.17252E-21
4468.4	2.94984E-21
4468.5	5.31765E-21
4468.6	1.03181E-21
4468.7	3.84705E-21
4468.8	4.27899E-21
4468.9	5.47169E-21
4469	2.64125E-21
4469.1	2.43228E-21
4469.2	2.42631E-21
4469.3	3.31175E-21
4469.4	3.72297E-21
4469.5	3.14816E-21
4469.6	2.76918E-21
4469.7	3.13885E-21
4469.8	2.1803E-21
4469.9	3.33138E-21
4470	3.43519E-21
4470.1	3.46654E-21
4470.2	2.57912E-21
4470.3	8.85181E-21
4470.4	1.98312E-21
4470.5	5.19145E-21
4470.6	1.43344E-21
4470.7	4.22812E-21
4470.8	5.0583E-21
4470.9	9.20666E-22
4471	4.14223E-21
4471.1	4.19818E-21
4471.2	3.68189E-21
4471.3	2.08609E-21
4471.4	3.24393E-21
4471.5	2.10641E-21
4471.6	4.68672E-21
4471.7	4.13568E-21
4471.8	1.50118E-21
4471.9	4.09897E-21
4472	1.59053E-21
4472.1	4.15759E-21
4472.2	1.54368E-21
4472.3	3.24227E-21
4472.4	1.83483E-21
4472.5	2.94213E-21
4472.6	3.87156E-21
4472.7	4.05187E-21
4472.8	3.23381E-21
4472.9	3.58485E-21
4473	3.08223E-21
4473.1	2.82474E-21
4473.2	1.19683E-21
4473.3	6.06151E-21
4473.4	2.21973E-21
4473.5	2.0352E-21
4473.6	2.98409E-21
4473.7	1.21137E-21
4473.8	4.42106E-21
4473.9	3.96384E-21
4474	3.19941E-21
4474.1	1.47894E-21
4474.2	4.5001E-21
4474.3	3.52745E-21
4474.4	3.84704E-21
4474.5	3.37492E-21
4474.6	2.6971E-21
4474.7	2.39719E-21
4474.8	2.48551E-21
4474.9	3.95898E-21
4475	4.47466E-21
4475.1	2.59567E-21
4475.2	5.45055E-21
4475.3	3.46041E-21
4475.4	4.84653E-21
4475.5	2.48966E-21
4475.6	4.22307E-21
4475.7	3.47114E-21
4475.8	1.95699E-21
4475.9	4.37602E-21
4476	4.60218E-21
4476.1	3.40433E-21
4476.2	3.97734E-21
4476.3	2.43053E-21
4476.4	2.62837E-21
4476.5	3.84735E-21
4476.6	4.86504E-21
4476.7	1.60148E-21
4476.8	2.68903E-21
4476.9	3.11188E-21
4477	2.92114E-21
4477.1	5.02496E-21
4477.2	2.05617E-21
4477.3	2.60931E-21
4477.4	3.08664E-21
4477.5	1.98475E-21
4477.6	2.55223E-21
4477.7	4.53248E-21
4477.8	5.16631E-21
4477.9	4.25953E-21
4478	3.06374E-21
4478.1	5.04738E-21
4478.2	3.43799E-21
4478.3	4.11686E-21
4478.4	3.60137E-21
4478.5	4.06894E-21
4478.6	3.66991E-21
4478.7	3.02297E-21
4478.8	3.15893E-21
4478.9	2.34609E-21
4479	3.18087E-21
4479.1	3.8053E-21
4479.2	4.74299E-21
4479.3	2.12832E-21
4479.4	2.33871E-21
4479.5	1.56567E-21
4479.6	2.7786E-21
4479.7	3.4816E-21
4479.8	3.0266E-21
4479.9	4.48299E-21
4480	5.02506E-21
4480.1	2.14144E-21
4480.2	2.11765E-21
4480.3	3.99777E-21
4480.4	2.30551E-21
4480.5	2.90026E-21
4480.6	3.30917E-21
4480.7	2.8726E-21
4480.8	2.43154E-21
4480.9	4.90517E-21
4481	3.37064E-21
4481.1	1.60299E-21
4481.2	2.64798E-21
4481.3	5.28129E-21
4481.4	4.09305E-21
4481.5	3.70383E-21
4481.6	5.57314E-21
4481.7	2.82216E-21
4481.8	2.70915E-21
4481.9	4.82776E-21
4482	5.23215E-21
4482.1	3.7137E-21
4482.2	2.95086E-21
4482.3	2.90699E-21
4482.4	4.43645E-21
4482.5	3.44663E-21
4482.6	3.50275E-21
4482.7	3.85276E-21
4482.8	1.7775E-21
4482.9	2.54564E-21
4483	3.21648E-21
4483.1	5.50952E-21
4483.2	3.27456E-21
4483.3	4.97534E-21
4483.4	3.13225E-21
4483.5	2.67531E-21
4483.6	3.38169E-21
4483.7	4.05992E-21
4483.8	2.50563E-21
4483.9	4.29084E-21
4484	3.46435E-21
4484.1	1.47713E-21
4484.2	4.32628E-21
4484.3	4.13454E-21
4484.4	4.18854E-21
4484.5	3.78667E-21
4484.6	2.14635E-21
4484.7	3.65554E-21
4484.8	2.38522E-21
4484.9	2.10456E-21
4485	2.57868E-21
4485.1	5.25442E-21
4485.2	4.06537E-21
4485.3	2.4086E-21
4485.4	2.46401E-21
4485.5	4.08971E-21
4485.6	3.62012E-21
4485.7	4.54163E-21
4485.8	3.32118E-21
4485.9	3.11991E-21
4486	6.3161E-21
4486.1	2.4424E-21
4486.2	4.02992E-21
4486.3	4.28988E-21
4486.4	3.9335E-21
4486.5	2.32978E-21
4486.6	4.57914E-21
4486.7	3.47141E-21
4486.8	3.17265E-21
4486.9	4.43791E-21
4487	3.76215E-21
4487.1	3.66567E-21
4487.2	3.32251E-21
4487.3	2.68436E-21
4487.4	2.33974E-21
4487.5	2.79819E-21
4487.6	2.09121E-21
4487.7	2.07288E-21
4487.8	1.80925E-21
4487.9	4.21407E-21
4488	2.75711E-21
4488.1	2.45394E-21
4488.2	4.76628E-21
4488.3	2.16252E-21
4488.4	2.18718E-21
4488.5	1.53094E-21
4488.6	5.53969E-21
4488.7	3.77303E-21
4488.8	4.18195E-21
4488.9	4.40953E-21
4489	2.26112E-21
4489.1	4.07629E-21
4489.2	3.40536E-21
4489.3	4.84054E-21
4489.4	3.65578E-21
4489.5	3.16858E-21
4489.6	1.46063E-21
4489.7	3.98907E-21
4489.8	3.90088E-21
4489.9	4.72128E-21
4490	5.07236E-21
4490.1	4.41467E-21
4490.2	3.22357E-21
4490.3	2.40596E-21
4490.4	5.45969E-21
4490.5	5.66877E-21
4490.6	2.71151E-21
4490.7	2.3181E-21
4490.8	3.42754E-21
4490.9	3.35348E-21
4491	1.50173E-21
4491.1	2.58346E-21
4491.2	3.42712E-21
4491.3	3.31662E-21
4491.4	2.15491E-21
4491.5	4.98472E-21
4491.6	3.49715E-21
4491.7	3.49392E-21
4491.8	4.53926E-21
4491.9	3.51647E-21
4492	3.7647E-21
4492.1	2.38901E-21
4492.2	4.33422E-21
4492.3	4.3527E-21
4492.4	2.00507E-21
4492.5	3.82005E-21
4492.6	1.34187E-21
4492.7	4.46918E-21
4492.8	2.78923E-21
4492.9	4.35134E-21
4493	2.16597E-21
4493.1	1.45449E-21
4493.2	4.0049E-21
4493.3	3.06077E-21
4493.4	4.3089E-21
4493.5	1.49906E-21
4493.6	4.83418E-21
4493.7	2.66907E-21
4493.8	3.58294E-21
4493.9	2.88904E-21
4494	3.07358E-21
4494.1	2.64057E-21
4494.2	5.37495E-21
4494.3	3.9006E-21
4494.4	3.87696E-21
4494.5	2.96761E-21
4494.6	3.99981E-21
4494.7	3.43056E-21
4494.8	1.32764E-21
4494.9	3.6487E-21
4495	2.98909E-21
4495.1	2.89706E-21
4495.2	1.7186E-21
4495.3	3.74607E-21
4495.4	4.01709E-21
4495.5	5.09089E-21
4495.6	3.22814E-21
4495.7	2.17515E-21
4495.8	2.32985E-21
4495.9	4.34472E-21
4496	3.15683E-21
4496.1	3.34809E-21
4496.2	5.50639E-21
4496.3	2.10184E-21
4496.4	3.31263E-21
4496.5	2.92872E-21
4496.6	5.31855E-21
4496.7	4.18053E-21
4496.8	2.69281E-21
4496.9	1.63034E-21
4497	3.59251E-21
4497.1	3.60314E-21
4497.2	2.69823E-21
4497.3	2.55022E-21
4497.4	4.15551E-21
4497.5	5.49546E-21
4497.6	4.30003E-21
4497.7	3.02481E-21
4497.8	3.39425E-21
4497.9	5.33431E-21
4498	3.34167E-21
4498.1	4.33422E-21
4498.2	2.04648E-21
4498.3	2.20636E-21
4498.4	2.23471E-21
4498.5	4.21442E-21
4498.6	4.65131E-21
4498.7	4.09483E-21
4498.8	2.57089E-21
4498.9	6.16869E-21
4499	5.28172E-21
4499.1	4.53401E-21
4499.2	3.77494E-21
4499.3	3.79622E-21
4499.4	5.14075E-21
4499.5	2.57872E-21
4499.6	6.69473E-21
4499.7	2.19307E-21
4499.8	2.18864E-21
4499.9	2.8228E-21
4500	3.2374E-21
4500.1	2.68278E-21
4500.2	1.31231E-21
4500.3	2.4971E-21
4500.4	3.81107E-21
4500.5	2.53628E-21
4500.6	2.85147E-21
4500.7	3.85552E-21
4500.8	1.38567E-21
4500.9	2.4578E-21
4501	2.72977E-21
4501.1	2.23119E-21
4501.2	1.72752E-21
4501.3	1.54671E-21
4501.4	3.80594E-21
4501.5	6.84337E-21
4501.6	4.18956E-21
4501.7	2.7495E-21
4501.8	2.62778E-21
4501.9	3.3423E-21
4502	1.81034E-21
4502.1	2.60652E-21
4502.2	3.47383E-21
4502.3	3.78229E-21
4502.4	2.37678E-21
4502.5	2.41607E-21
4502.6	3.74383E-21
4502.7	2.65045E-21
4502.8	3.85026E-21
4502.9	3.80815E-21
4503	2.38545E-21
4503.1	4.1421E-21
4503.2	4.47306E-21
4503.3	8.72973E-22
4503.4	1.7434E-21
4503.5	4.21412E-21
4503.6	3.86552E-21
4503.7	4.72396E-21
4503.8	4.06608E-21
4503.9	1.65346E-21
4504	5.60902E-21
4504.1	3.09117E-21
